NAME,UniprotID,ProteinName,CellCompartment,DNA_Repair,GO_CC,GO_BP,GO_MF,stringId,Annotation,An.color,An.number,shScr.logFC,shNcl.logFC,shScr.Presence,shNcl.Presence,Time.Point,Order,Sensor
KHDRBS1,Q07666,"KH RNA binding domain containing, signal transduction associated 1",Nucleoplasm,0,nucleoplasm ,"transcription, DNA-templated ",mRNA binding ,9606.ENSP00000313829,RNA Metabolism,gold,8,6.059222222,0,shScramble,0,IR2h,3,Ku80ID
LAS1L,Q9Y4W2,LAS1 like ribosome biogenesis factor,Nucleoplasm,0,"Las1 complex [GO:0090730]; membrane [GO:0016020]; MLL1 complex [GO:0071339]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; preribosome, large subunit precursor [GO:0030687]",rRNA processing,Hydrolase,9606.ENSP00000363944,RNA Metabolism,gold,8,3.376222222,0,shScramble,0,IR2h,3,Ku80ID
MFAP1,P55081,Microfibril associated protein 1,Nucleoplasm,HR,centrosome [GO:0005813]; microfibril [GO:0001527]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; U2-type precatalytic spliceosome [GO:0071005]; U2-type spliceosomal complex [GO:0005684],"mRNA processing, mRNA splicing",RNA binding [GO:0003723],9606.ENSP00000267812,RNA Metabolism,gold,8,2.711666667,0,shScramble,0,IR2h,3,Ku80ID
MTO1,Q9Y2Z2,Mitochondrial tRNA translation optimization 1,Nucleoplasm,0,cytosol [GO:0005829]; mitochondrion [GO:0005739],tRNA processing,flavin adenine dinucleotide binding [GO:0050660]; RNA binding [GO:0003723],9606.ENSP00000402038,RNA Metabolism,gold,8,2.531111111,0,shScramble,0,IR2h,3,Ku80ID
NCBP1,Q09161,Nuclear cap binding protein subunit 1,Nucleoplasm,0,cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nuclear cap binding complex [GO:0005846]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; RNA cap binding complex [GO:0034518],"mRNA capping, mRNA processing, mRNA splicing, mRNA transport, Nonsense-mediated mRNA decay, RNA-mediated gene silencing, Translation regulation, Transport",molecular adaptor activity [GO:0060090]; mRNA binding [GO:0003729]; RNA 7-methylguanosine cap binding [GO:0000340]; RNA binding [GO:0003723]; RNA cap binding [GO:0000339],9606.ENSP00000364289,RNA Metabolism,gold,8,4.781444444,0,shScramble,0,IR2h,3,Ku80ID
PPAN,Q9NQ55,Suppressor of SWI4 1 homolog ,Nucleoplasm,0,nucleolus,rRNA processing,"rRNA binding,",9606.ENSP00000253107,RNA Metabolism,gold,8,4.102666667,0,shScramble,0,IR2h,3,Ku80ID
PPIH,O43447,Peptidyl-prolyl cis-trans isomerase H ,Nucleoplasm,0,spliceosomal complex ,"mRNA splicing, via spliceosome ",ribonucleoprotein complex binding ,9606.ENSP00000306614,RNA Metabolism,gold,8,4.064777778,0,shScramble,0,IR2h,3,Ku80ID
PRORP,O15091,Protein only RNase P catalytic subunit,Nucleoplasm,0,mitochondrial matrix [GO:0005759]; mitochondrial nucleoid [GO:0042645]; mitochondrial ribonuclease P complex [GO:0030678]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654],tRNA processing,"Hydrolase, Nuclease",9606.ENSP00000440915,RNA Metabolism,gold,8,4.257888889,0,shScramble,0,IR2h,3,Ku80ID
PRP4K,Q13523,Pre-mRNA processing factor 4B,Nucleoplasm,0,catalytic step 2 spliceosome [GO:0071013]; kinetochore [GO:0000776]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"mRNA processing, mRNA splicing","Kinase, Serine/threonine-protein kinase, Transferase",9606.ENSP00000337194,RNA Metabolism,gold,8,2.927444444,0,shScramble,0,IR2h,3,Ku80ID
PRPF38A,Q8NAV1,Pre-mRNA processing factor 38A,Nucleoplasm,0,nucleoplasm [GO:0005654]; nucleus [GO:0005634]; precatalytic spliceosome [GO:0071011]; U2-type precatalytic spliceosome [GO:0071005],"mRNA processing, mRNA splicing",RNA binding [GO:0003723],9606.ENSP00000257181,RNA Metabolism,gold,8,3.566333333,0,shScramble,0,IR2h,3,Ku80ID
PRPF4,O43172,Pre-mRNA processing factor 4,Nucleoplasm,NER,spliceosomal complex ,"mRNA splicing, via spliceosome ",RNA binding ,9606.ENSP00000363313,RNA Metabolism,gold,8,5.635555556,0,shScramble,0,IR2h,3,Ku80ID
PTBP1,P26599,Polypyrimidine tract binding protein 1,Nucleoplasm,NER,nucleoplasm ,RNA splicing ,DNA binding ,9606.ENSP00000349428,RNA Metabolism,gold,8,3.851666667,0,shScramble,0,IR2h,3,Ku80ID
PTBP2,Q9UKA9,Polypyrimidine tract binding protein 2,Nucleoplasm,0,nucleus [GO:0005634]; spliceosomal complex [GO:0005681],"mRNA processing, mRNA splicing",RNA-binding,9606.ENSP00000359216,RNA Metabolism,gold,8,2.529111111,0,shScramble,0,IR2h,3,Ku80ID
PUF60,Q9UHX1,Poly(U) binding splicing factor 60,Nucleoplasm,NER,nucleoplasm ,"mRNA splicing, via spliceosome ",DNA binding ,9606.ENSP00000434359,RNA Metabolism,gold,8,5.326777778,0,shScramble,0,IR2h,3,Ku80ID
RAVER1,E9PAU2,0,Nucleoplasm,0,RNA Binding,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000482486,RNA Metabolism,gold,8,3.181444444,0,shScramble,0,IR2h,3,Ku80ID
RBM12,Q9NTZ6,RNA binding motif protein 12,Nucleoplasm,0,nucleoplasm [GO:0005654]; ribonucleoprotein complex [GO:1990904],regulation of RNA splicing [GO:0043484],RNA-binding,9606.ENSP00000363228,RNA Metabolism,gold,8,3.281333333,0,shScramble,0,IR2h,3,Ku80ID
RBM22,Q9NW64,RNA binding motif protein 22,Nucleoplasm,0,catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Prp19 complex [GO:0000974]; U2-type catalytic step 1 spliceosome [GO:0071006]; U2-type catalytic step 2 spliceosome [GO:0071007],"mRNA processing, mRNA splicing, Transport",RNA-binding,9606.ENSP00000199814,RNA Metabolism,gold,8,4.247666667,0,shScramble,0,IR2h,3,Ku80ID
RBM4,Q9BWF3,RNA binding motif protein 4,Nucleoplasm,0,nuclear speck,"mRNA splicing, via spliceosome",RNA binding,9606.ENSP00000386894,RNA Metabolism,gold,8,2.914111111,0,shScramble,0,IR2h,3,Ku80ID
RBM8A,Q9Y5S9,RNA binding motif protein 8A,Nucleoplasm,0,catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; exon-exon junction complex [GO:0035145]; exon-exon junction subcomplex mago-y14 [GO:1990501]; neuronal cell body [GO:0043025]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; U2-type catalytic step 1 spliceosome [GO:0071006],"mRNA processing, mRNA splicing, mRNA transport, Nonsense-mediated mRNA decay, Translation regulation, Transport",RNA-binding,9606.ENSP00000463058,RNA Metabolism,gold,8,3.542444444,0,shScramble,0,IR2h,3,Ku80ID
RBMX,P38159,RNA binding motif protein X-linked,Nucleoplasm,NHEJ,spliceosomal complex ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000359645,RNA Metabolism,gold,8,3.090222222,0,shScramble,0,IR2h,3,Ku80ID
RNPS1,Q15287,RNA binding protein with serine rich domain 1,Nucleoplasm,0,ASAP complex ,chromatin organization ,mRNA binding ,9606.ENSP00000457723,RNA Metabolism,gold,8,5.373222222,0,shScramble,0,IR2h,3,Ku80ID
RPUSD3,Q6P087,RNA pseudouridine synthase D3,Nucleoplasm,0,ribonucleoprotein granule,mRNA processing,RNA binding,9606.ENSP00000373331,RNA Metabolism,gold,8,3.399777778,0,shScramble,0,IR2h,3,Ku80ID
SART1,O43290,"Spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP",Nucleoplasm,HR,U2-type precatalytic spliceosome ,"mRNA splicing, via spliceosome ",RNA binding ,9606.ENSP00000310448,RNA Metabolism,gold,8,6.743777778,0,shScramble,0,IR2h,3,Ku80ID
SNRPB2,P08579,Small nuclear ribonucleoprotein polypeptide B2,Nucleoplasm,0,catalytic step 2 spliceosome [GO:0071013]; cytoplasmic ribonucleoprotein granule [GO:0036464]; fibrillar center [GO:0001650]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U2-type catalytic step 2 spliceosome [GO:0071007]; U2-type precatalytic spliceosome [GO:0071005]; U2-type spliceosomal complex [GO:0005684],"mRNA processing, mRNA splicing","Ribonucleoprotein, RNA-binding",9606.ENSP00000246071,RNA Metabolism,gold,8,3.437888889,0,shScramble,0,IR2h,3,Ku80ID
SNRPD1,P62314,Small nuclear ribonucleoprotein Sm D1 ,Nucleoplasm,HR,SMN-Sm protein complex ,"mRNA splicing, via spliceosome ",RNA binding ,9606.ENSP00000300413,RNA Metabolism,gold,8,5.319333333,0,shScramble,0,IR2h,3,Ku80ID
SNRPD3,P62318,Small nuclear ribonucleoprotein D3 polypeptide,Nucleoplasm,0,SMN-Sm protein complex ,"mRNA splicing, via spliceosome ",telomerase RNA binding ,9606.ENSP00000215829,RNA Metabolism,gold,8,5.337444444,0,shScramble,0,IR2h,3,Ku80ID
SNRPN,P63162,Small nuclear ribonucleoprotein polypeptide N,Nucleoplasm,0,catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; small nuclear ribonucleoprotein complex [GO:0030532]; spliceosomal complex [GO:0005681]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U2-type prespliceosome [GO:0071004]; U4 snRNP [GO:0005687]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U5 snRNP [GO:0005682],"mRNA splicing, via spliceosome [GO:0000398]; RNA splicing [GO:0008380]","Ribonucleoprotein, RNA-binding",9606.ENSP00000494831,RNA Metabolism,gold,8,3.511333333,0,shScramble,0,IR2h,3,Ku80ID
SRRT,Q9BXP5,"Serrate, RNA effector molecule",Nucleoplasm,0,cytoplasm [GO:0005737]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; protein-containing complex [GO:0032991]; ribonucleoprotein complex [GO:1990904],"RNA-mediated gene silencing, Transcription, Transcription regulation",Activator,9606.ENSP00000480421,RNA Metabolism,gold,8,2.339666667,0,shScramble,0,IR2h,3,Ku80ID
SRSF1,Q07955,Serine and arginine rich splicing factor 1,Nucleoplasm,0,catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; nuclear envelope [GO:0005635]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"mRNA processing, mRNA splicing, mRNA transport, Transport",RNA-binding,9606.ENSP00000258962,RNA Metabolism,gold,8,3.041666667,0,shScramble,0,IR2h,3,Ku80ID
SRSF11,Q05519,Serine and arginine rich splicing factor 11,Nucleoplasm,NER,nuclear speck ,"mRNA splicing, via spliceosome ",RNA binding ,9606.ENSP00000359988,RNA Metabolism,gold,8,4.643888889,0,shScramble,0,IR2h,3,Ku80ID
SRSF6,Q13247,Serine and arginine rich splicing factor 6,Nucleoplasm,0,nuclear speck ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000244020,RNA Metabolism,gold,8,4.930555556,0,shScramble,0,IR2h,3,Ku80ID
SRSF7,Q16629,Serine and arginine rich splicing factor 7,Nucleoplasm,0,cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"mRNA processing, mRNA splicing, mRNA transport, Transport","Repressor, RNA-binding",9606.ENSP00000325905,RNA Metabolism,gold,8,6.139666667,0,shScramble,0,IR2h,3,Ku80ID
STRAP,Q9Y3F4,Serine-threonine kinase receptor-associated protein ,Nucleoplasm,0,SMN-Sm protein complex ,"transcription, DNA-templated ",mRNA binding ,9606.ENSP00000392270,RNA Metabolism,gold,8,3.839777778,0,shScramble,0,IR2h,3,Ku80ID
SUGP2,Q8IX01,SURP and G-patch domain containing 2,Nucleoplasm,0,nuclear body [GO:0016604]; nucleoplasm [GO:0005654],"mRNA processing, mRNA splicing",RNA binding [GO:0003723],9606.ENSP00000472914,RNA Metabolism,gold,8,4.69,0,shScramble,0,IR2h,3,Ku80ID
SYMPK,Q92797,Symplekin scaffold protein,Nucleoplasm,0,bicellular tight junction [GO:0005923]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; nuclear body [GO:0016604]; nuclear stress granule [GO:0097165]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886],"Cell adhesion, mRNA processing",0,9606.ENSP00000245934,RNA Metabolism,gold,8,2.008333333,0,shScramble,0,IR2h,3,Ku80ID
TARS2,Q9BW92,"Threonyl-tRNA synthetase 2, mitochondrial",Nucleoplasm,0,mitochondrial matrix,threonyl-tRNA aminoacylation,threonine-tRNA ligase activity,9606.ENSP00000358060,RNA Metabolism,gold,8,4.435222222,0,shScramble,0,IR2h,3,Ku80ID
TFIP11,Q9UBB9,Tuftelin interacting protein 11,Nucleoplasm,0,"catalytic step 2 spliceosome [GO:0071013]; chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; extracellular matrix [GO:0031012]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; spliceosomal complex [GO:0005681]; U2-type post-mRNA release spliceosomal complex [GO:0071008]","Biomineralization, mRNA processing, mRNA splicing",nucleic acid binding [GO:0003676],9606.ENSP00000384421,RNA Metabolism,gold,8,3.836444444,0,shScramble,0,IR2h,3,Ku80ID
THOC3,Q96J01,THO complex subunit 3,Nucleoplasm,0,THO complex part of transcription export complex,RNA splicing,RNA binding,9606.ENSP00000265097,RNA Metabolism,gold,8,3.834777778,0,shScramble,0,IR2h,3,Ku80ID
TRA2B,P62995,Transformer 2 beta homolog,Nucleoplasm,0,nuclear inner membrane [GO:0005637]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; spliceosomal complex [GO:0005681],"mRNA processing, mRNA splicing","Activator, Repressor, RNA-binding",9606.ENSP00000416959,RNA Metabolism,gold,8,3.707666667,0,shScramble,0,IR2h,3,Ku80ID
TRMT112,Q9UI30,TRNA methyltransferase activator subunit 11-2,Nucleoplasm,0,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]; protein-containing complex [GO:0032991],rRNA processing,protein heterodimerization activity [GO:0046982]; protein methyltransferase activity [GO:0008276]; tRNA methyltransferase activator activity [GO:0141106],9606.ENSP00000438349,RNA Metabolism,gold,8,3.150111111,0,shScramble,0,IR2h,3,Ku80ID
U2SURP,O15042,U2 snRNP associated SURP domain containing,Nucleoplasm,RLOOPS,nucleoplasm ,RNA processing ,RNA binding ,9606.ENSP00000418563,RNA Metabolism,gold,8,6.602666667,0,shScramble,0,IR2h,3,Ku80ID
USP39,Q53GS9,Ubiquitin specific peptidase 39,Nucleoplasm,0,spliceosomal complex,"mRNA splicing, via spliceosome",thiol-dependent ubiquitin-specific protease activity,9606.ENSP00000312981,RNA Metabolism,gold,8,3.98,0,shScramble,0,IR2h,3,Ku80ID
VIRMA,Q69YN4,Vir like m6A methyltransferase associated,Nucleoplasm,0,cytosol [GO:0005829]; nuclear body [GO:0016604]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA N6-methyladenosine methyltransferase complex [GO:0036396],"mRNA processing, mRNA splicing",Developmental protein,9606.ENSP00000297591,RNA Metabolism,gold,8,2.438555556,0,shScramble,0,IR2h,3,Ku80ID
XAB2,Q9HCS7,XPA binding protein 2,Nucleoplasm,HR,Prp19 complex,"mRNA splicing, via spliceosome",protein binding,9606.ENSP00000351137,RNA Metabolism,gold,8,3.275666667,0,shScramble,0,IR2h,3,Ku80ID
ZC3H11A,O75152,Zinc finger CCCH-type containing 11A,Nucleoplasm,0,nucleoplasm,poly(A)+ mRNA export from nucleus,mRNA binding,9606.ENSP00000491830,RNA Metabolism,gold,8,4.127,0,shScramble,0,IR2h,3,Ku80ID
ZNF326,Q5BKZ1,Zinc finger protein 326,Nucleoplasm,0,DBIRD complex,RNA splicing,RNA polymerase II core binding,9606.ENSP00000340796,RNA Metabolism,gold,8,3.286111111,0,shScramble,0,IR2h,3,Ku80ID
ZNF638,Q14966,Zinc finger protein 638,Nucleoplasm,0,nucleolus ,rRNA processing ,transcription cofactor activity ,9606.ENSP00000386433,RNA Metabolism,gold,8,5.348777778,0,shScramble,0,IR2h,3,Ku80ID
BOP1,Q14137,BOP1 ribosomal biogenesis factor,Nucleoplasm/Nucleolar_Rim,0,PeBoW complex,rRNA processing,RNA binding,9606.ENSP00000455106,RNA Metabolism,gold,8,3.865,0,shScramble,0,IR2h,3,Ku80ID
BYSL,Q13895,Bystin like,Nucleoplasm/Nucleolar_Rim,0,"apical part of cell [GO:0045177]; chromosome [GO:0005694]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; preribosome, small subunit precursor [GO:0030688]",Ribosome biogenesis,RNA binding [GO:0003723]; snoRNA binding [GO:0030515],9606.ENSP00000230340,RNA Metabolism,gold,8,3.169111111,0,shScramble,0,IR2h,3,Ku80ID
DIMT1,Q9UNQ2,DIM1 rRNA methyltransferase and ribosome maturation factor,Nucleoplasm/Nucleolar_Rim,DSB,nucleolus ,rRNA methylation ,RNA binding ,9606.ENSP00000199320,RNA Metabolism,gold,8,3.928111111,0,shScramble,0,IR2h,3,Ku80ID
EXOSC10,Q01780,Exosome component 10,Nucleoplasm/Nucleolar_Rim,HR,exosome (RNase complex) ,rRNA processing ,3'-5'-exoribonuclease activity ,9606.ENSP00000366135,RNA Metabolism,gold,8,6.746111111,0,shScramble,0,IR2h,3,Ku80ID
MPHOSPH10,O00566,M-phase phosphoprotein 10,Nucleoplasm/Nucleolar_Rim,0,chromosome [GO:0005694]; Mpp10 complex [GO:0034457]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040]; sno(s)RNA-containing ribonucleoprotein complex [GO:0005732],"Ribosome biogenesis, rRNA processing",Ribonucleoprotein,9606.ENSP00000244230,RNA Metabolism,gold,8,3.407111111,0,shScramble,0,IR2h,3,Ku80ID
PES1,O00541,Pescadillo ribosomal biogenesis factor 1,Nucleoplasm/Nucleolar_Rim,0,PeBoW complex ,rRNA processing ,ribonucleoprotein complex binding ,9606.ENSP00000346725,RNA Metabolism,gold,8,6.434,0,shScramble,0,IR2h,3,Ku80ID
RRP15,Q9Y3B9,Ribosomal RNA processing 15 homolog,Nucleoplasm/Nucleolar_Rim,0,"preribosome, large subunit precursor [GO:0030687]",maturation of 5.8S rRNA [GO:0000460]; maturation of LSU-rRNA [GO:0000470],0,9606.ENSP00000355899,RNA Metabolism,gold,8,2.966777778,0,shScramble,0,IR2h,3,Ku80ID
BMS1,Q14692,BMS1 ribosome biogenesis factor,Nucleoplasm/Nucleoli,0,90S preribosome [GO:0030686]; chromosome [GO:0005694]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040],Ribosome biogenesis,ATP binding [GO:0005524]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; RNA binding [GO:0003723]; U3 snoRNA binding [GO:0034511],9606.ENSP00000363642,RNA Metabolism,gold,8,4.364888889,0,shScramble,0,IR2h,3,Ku80ID
DCAF13,Q9NV06,DDB1 and CUL4 associated factor 13,Nucleoplasm/Nucleoli,0,Cul4-RING E3 ubiquitin ligase complex,rRNA processing,"substrate recognition for ubiquitination,",9606.ENSP00000297579,RNA Metabolism,gold,8,3.694555556,0,shScramble,0,IR2h,3,Ku80ID
DDX41,Q9UJV9,DEAD-box helicase 41,Nucleoplasm/Nucleoli,0,catalytic step 2 spliceosome [GO:0071013]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681],"mRNA processing, mRNA splicing","Helicase, Hydrolase, RNA-binding",9606.ENSP00000330349,RNA Metabolism,gold,8,3.805222222,0,shScramble,0,IR2h,3,Ku80ID
EXOSC2,Q13868,Exosome component 2,Nucleoplasm/Nucleoli,DSB,exosome (RNase complex) ,RNA processing ,3'-5'-exoribonuclease activity ,9606.ENSP00000361433,RNA Metabolism,gold,8,5.901,0,shScramble,0,IR2h,3,Ku80ID
EXOSC5,Q9NQT4,Exosome component 5,Nucleoplasm/Nucleoli,0,cytoplasm [GO:0005737]; cytoplasmic exosome (RNase complex) [GO:0000177]; cytosol [GO:0005829]; euchromatin [GO:0000791]; exosome (RNase complex) [GO:0000178]; nuclear exosome (RNase complex) [GO:0000176]; nucleolar exosome (RNase complex) [GO:0101019]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],rRNA processing,DNA-binding,9606.ENSP00000221233,RNA Metabolism,gold,8,5.245555556,0,shScramble,0,IR2h,3,Ku80ID
EXOSC9,Q06265,Exosome component 9,Nucleoplasm/Nucleoli,DSB,exosome (RNase complex) ,rRNA processing ,3'-5'-exoribonuclease activity ,9606.ENSP00000368984,RNA Metabolism,gold,8,4.787222222,0,shScramble,0,IR2h,3,Ku80ID
MPHOSPH6,Q99547,M-phase phosphoprotein 6,Nucleoplasm/Nucleoli,0,cytosol [GO:0005829]; exosome (RNase complex) [GO:0000178]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],rRNA processing,RNA-binding,9606.ENSP00000258169,RNA Metabolism,gold,8,3.943888889,0,shScramble,0,IR2h,3,Ku80ID
NSUN5,Q96P11,NOP2/Sun RNA methyltransferase 5,Nucleoplasm/Nucleoli,NER,nucleolus ,RNA methylation ,RNA binding ,9606.ENSP00000309126,RNA Metabolism,gold,8,5.900333333,0,shScramble,0,IR2h,3,Ku80ID
PPIL3,Q9H2H8,Peptidylprolyl isomerase like 3,Nucleoplasm/Nucleoli,0,catalytic step 2 spliceosome [GO:0071013]; nucleoplasm [GO:0005654],"mRNA processing, mRNA splicing","Isomerase, Rotamase",9606.ENSP00000286175,RNA Metabolism,gold,8,2.471,0,shScramble,0,IR2h,3,Ku80ID
TRMT1L,Q7Z2T5,TRNA methyltransferase 1 like,Nucleoplasm/Nucleoli,0,nucleus [GO:0005634],"Behavior, tRNA processing","Methyltransferase, RNA-binding, Transferase, tRNA-binding",9606.ENSP00000356476,RNA Metabolism,gold,8,2.486333333,0,shScramble,0,IR2h,3,Ku80ID
CMSS1,Q9BQ75,Cms1 ribosomal small subunit homolog,Nucleoplasm/Nucleoli/NuclearMem,0,0,0,RNA binding [GO:0003723],9606.ENSP00000410396,RNA Metabolism,gold,8,3.425111111,0,shScramble,0,IR2h,3,Ku80ID
COIL,P38432,Coilin,Nucleoplasm/Nucleoli_FibrillarCenter,0,Cajal body [GO:0015030]; cytosol [GO:0005829]; fibrillar center [GO:0001650]; membrane [GO:0016020]; nuclear body [GO:0016604]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],spliceosomal snRNP assembly [GO:0000387],identical protein binding [GO:0042802]; U1 snRNA binding [GO:0030619]; U2 snRNA binding [GO:0030620],9606.ENSP00000240316,RNA Metabolism,gold,8,1.881777778,0,shScramble,0,IR2h,3,Ku80ID
DDX46,Q7L014,DEAD-box helicase 46,Nucleoplasm/Nucleoli_FibrillarCenter,0,nuclear speck ,"mRNA splicing, via spliceosome ",RNA helicase activity ,9606.ENSP00000416534,RNA Metabolism,gold,8,5.818444444,0,shScramble,0,IR2h,3,Ku80ID
EXOSC8,Q96B26,Exosome component 8,Nucleoplasm/Nucleoli_FibrillarCenter,0,nuclear exosome ,rRNA catabolic process,mRNA 3'-UTR AU-rich region binding,9606.ENSP00000374354,RNA Metabolism,gold,8,3.809555556,0,shScramble,0,IR2h,3,Ku80ID
RNMT,O43148,RNA guanine-7 methyltransferase,Nucleoplasm/Nucleoli_FibrillarCenter,0,mRNA cap methyltransferase complex,methylguanosine mRNA capping,mRNA (guanine-N7-)-methyltransferase activity,9606.ENSP00000466111,RNA Metabolism,gold,8,3.437111111,0,shScramble,0,IR2h,3,Ku80ID
WDR33,Q9C0J8,WD repeat domain 33,Nucleoplasm/Nucleoli_FibrillarCenter,0,collagen trimer [GO:0005581]; fibrillar center [GO:0001650]; mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],mRNA processing,RNA binding [GO:0003723],9606.ENSP00000325377,RNA Metabolism,gold,8,2.381777778,0,shScramble,0,IR2h,3,Ku80ID
MAGOHB,Q96A72,Protein mago nashi homolog 2,Nucleus_1,0,catalytic step 2 spliceosome [GO:0071013]; cytosol [GO:0005829]; exon-exon junction complex [GO:0035145]; exon-exon junction subcomplex mago-y14 [GO:1990501]; neuronal cell body [GO:0043025]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; U2-type catalytic step 1 spliceosome [GO:0071006]; U2-type precatalytic spliceosome [GO:0071005],"mRNA export from nucleus [GO:0006406]; mRNA splicing, via spliceosome [GO:0000398]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; regulation of mRNA processing [GO:0050684]; regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:2000622]; RNA splicing [GO:0008380]",RNA binding [GO:0003723],9606.ENSP00000319240,RNA Metabolism,gold,8,6.969111111,0,shScramble,0,IR2h,3,Ku80ID
SNRPD2,P62316,Small nuclear ribonucleoprotein Sm D2 ,Nucleus_1,HR,catalytic step 2 spliceosome [GO:0071013]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; methylosome [GO:0034709]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; pICln-Sm protein complex [GO:0034715]; precatalytic spliceosome [GO:0071011]; small nuclear ribonucleoprotein complex [GO:0030532]; SMN-Sm protein complex [GO:0034719]; spliceosomal complex [GO:0005681]; U1 snRNP [GO:0005685]; U12-type spliceosomal complex [GO:0005689]; U2 snRNP [GO:0005686]; U2-type catalytic step 2 spliceosome [GO:0071007]; U2-type precatalytic spliceosome [GO:0071005]; U2-type spliceosomal complex [GO:0005684]; U4 snRNP [GO:0005687]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U5 snRNP [GO:0005682],"7-methylguanosine cap hypermethylation [GO:0036261]; mRNA splicing, via spliceosome [GO:0000398]; RNA splicing [GO:0008380]; spliceosomal complex assembly [GO:0000245]; spliceosomal snRNP assembly [GO:0000387]; U2-type prespliceosome assembly [GO:1903241]",RNA binding [GO:0003723],9606.ENSP00000342374,RNA Metabolism,gold,8,4.300888889,0,shScramble,0,IR2h,3,Ku80ID
CERS2,Q96G23,Ceramide synthase 2,NuclearMem,0,nucleus,ceramide biosynthetic process,DNA binding,9606.ENSP00000271688,Transcription Regulation,slateblue1,9,6.453888889,0,shScramble,0,IR2h,3,Ku80ID
PWP1,Q13610,"PWP1 homolog, endonuclein",Nucleolar_Rim,0,nucleolus,histone H4-K20 trimethylation,H4K20me3 modified histone binding,9606.ENSP00000387365,Transcription Regulation,slateblue1,9,4.027666667,0,shScramble,0,IR2h,3,Ku80ID
